2024-09-27 06:03:32 status half-installed libgdbm-compat4:amd64 1.23-3
2024-09-27 06:03:32 status unpacked libgdbm-compat4:amd64 1.23-3
2024-09-27 06:03:32 install libperl5.36:amd64 <none> 5.36.0-7+deb12u1
2024-09-27 06:03:32 status half-installed libperl5.36:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:32 status unpacked libperl5.36:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:32 install perl:amd64 <none> 5.36.0-7+deb12u1
2024-09-27 06:03:32 status half-installed perl:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:32 status unpacked perl:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:32 install bzip2:amd64 <none> 1.0.8-5+b1
2024-09-27 06:03:32 status half-installed bzip2:amd64 1.0.8-5+b1
2024-09-27 06:03:32 status unpacked bzip2:amd64 1.0.8-5+b1
2024-09-27 06:03:32 install libssl3:amd64 <none> 3.0.14-1~deb12u2
2024-09-27 06:03:32 status half-installed libssl3:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:32 status unpacked libssl3:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:32 install openssl:amd64 <none> 3.0.14-1~deb12u2
2024-09-27 06:03:32 status half-installed openssl:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:33 status unpacked openssl:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:33 install ca-certificates:all <none> 20230311
2024-09-27 06:03:33 status half-installed ca-certificates:all 20230311
2024-09-27 06:03:33 status unpacked ca-certificates:all 20230311
2024-09-27 06:03:33 install libpsl5:amd64 <none> 0.21.2-1
2024-09-27 06:03:33 status half-installed libpsl5:amd64 0.21.2-1
2024-09-27 06:03:33 status unpacked libpsl5:amd64 0.21.2-1
2024-09-27 06:03:33 install wget:amd64 <none> 1.21.3-1+b2
2024-09-27 06:03:33 status half-installed wget:amd64 1.21.3-1+b2
2024-09-27 06:03:33 status unpacked wget:amd64 1.21.3-1+b2
2024-09-27 06:03:33 install xz-utils:amd64 <none> 5.4.1-0.2
2024-09-27 06:03:33 status half-installed xz-utils:amd64 5.4.1-0.2
2024-09-27 06:03:33 status unpacked xz-utils:amd64 5.4.1-0.2
2024-09-27 06:03:33 install binutils-common:amd64 <none> 2.40-2
2024-09-27 06:03:33 status half-installed binutils-common:amd64 2.40-2
2024-09-27 06:03:33 status unpacked binutils-common:amd64 2.40-2
2024-09-27 06:03:33 install libbinutils:amd64 <none> 2.40-2
2024-09-27 06:03:33 status half-installed libbinutils:amd64 2.40-2
2024-09-27 06:03:33 status unpacked libbinutils:amd64 2.40-2
2024-09-27 06:03:33 install libctf-nobfd0:amd64 <none> 2.40-2
2024-09-27 06:03:33 status half-installed libctf-nobfd0:amd64 2.40-2
2024-09-27 06:03:33 status unpacked libctf-nobfd0:amd64 2.40-2
2024-09-27 06:03:33 install libctf0:amd64 <none> 2.40-2
2024-09-27 06:03:33 status half-installed libctf0:amd64 2.40-2
2024-09-27 06:03:33 status unpacked libctf0:amd64 2.40-2
2024-09-27 06:03:33 install libgprofng0:amd64 <none> 2.40-2
2024-09-27 06:03:33 status half-installed libgprofng0:amd64 2.40-2
2024-09-27 06:03:33 status unpacked libgprofng0:amd64 2.40-2
2024-09-27 06:03:33 install libjansson4:amd64 <none> 2.14-2
2024-09-27 06:03:33 status half-installed libjansson4:amd64 2.14-2
2024-09-27 06:03:33 status unpacked libjansson4:amd64 2.14-2
2024-09-27 06:03:33 install binutils-x86-64-linux-gnu:amd64 <none> 2.40-2
2024-09-27 06:03:33 status half-installed binutils-x86-64-linux-gnu:amd64 2.40-2
2024-09-27 06:03:33 status unpacked binutils-x86-64-linux-gnu:amd64 2.40-2
2024-09-27 06:03:33 install binutils:amd64 <none> 2.40-2
2024-09-27 06:03:33 status half-installed binutils:amd64 2.40-2
2024-09-27 06:03:33 status unpacked binutils:amd64 2.40-2
2024-09-27 06:03:33 install libisl23:amd64 <none> 0.25-1.1
2024-09-27 06:03:33 status half-installed libisl23:amd64 0.25-1.1
2024-09-27 06:03:33 status unpacked libisl23:amd64 0.25-1.1
2024-09-27 06:03:33 install libmpfr6:amd64 <none> 4.2.0-1
2024-09-27 06:03:33 status half-installed libmpfr6:amd64 4.2.0-1
2024-09-27 06:03:33 status unpacked libmpfr6:amd64 4.2.0-1
2024-09-27 06:03:33 install libmpc3:amd64 <none> 1.3.1-1
2024-09-27 06:03:33 status half-installed libmpc3:amd64 1.3.1-1
2024-09-27 06:03:33 status unpacked libmpc3:amd64 1.3.1-1
2024-09-27 06:03:33 install cpp-12:amd64 <none> 12.2.0-14
2024-09-27 06:03:33 status half-installed cpp-12:amd64 12.2.0-14
2024-09-27 06:03:34 status unpacked cpp-12:amd64 12.2.0-14
2024-09-27 06:03:34 install cpp:amd64 <none> 4:12.2.0-3
2024-09-27 06:03:34 status half-installed cpp:amd64 4:12.2.0-3
2024-09-27 06:03:34 status unpacked cpp:amd64 4:12.2.0-3
2024-09-27 06:03:34 install libdpkg-perl:all <none> 1.21.22
2024-09-27 06:03:34 status half-installed libdpkg-perl:all 1.21.22
2024-09-27 06:03:34 status unpacked libdpkg-perl:all 1.21.22
2024-09-27 06:03:34 install patch:amd64 <none> 2.7.6-7
2024-09-27 06:03:34 status half-installed patch:amd64 2.7.6-7
2024-09-27 06:03:34 status unpacked patch:amd64 2.7.6-7
2024-09-27 06:03:34 install make:amd64 <none> 4.3-4.1
2024-09-27 06:03:34 status half-installed make:amd64 4.3-4.1
2024-09-27 06:03:34 status unpacked make:amd64 4.3-4.1
2024-09-27 06:03:34 install dpkg-dev:all <none> 1.21.22
2024-09-27 06:03:34 status half-installed dpkg-dev:all 1.21.22
2024-09-27 06:03:34 status unpacked dpkg-dev:all 1.21.22
2024-09-27 06:03:34 install libcc1-0:amd64 <none> 12.2.0-14
2024-09-27 06:03:34 status half-installed libcc1-0:amd64 12.2.0-14
2024-09-27 06:03:34 status unpacked libcc1-0:amd64 12.2.0-14
2024-09-27 06:03:34 install libgomp1:amd64 <none> 12.2.0-14
2024-09-27 06:03:34 status half-installed libgomp1:amd64 12.2.0-14
2024-09-27 06:03:34 status unpacked libgomp1:amd64 12.2.0-14
2024-09-27 06:03:34 install libitm1:amd64 <none> 12.2.0-14
2024-09-27 06:03:34 status half-installed libitm1:amd64 12.2.0-14
2024-09-27 06:03:34 status unpacked libitm1:amd64 12.2.0-14
2024-09-27 06:03:34 install libatomic1:amd64 <none> 12.2.0-14
2024-09-27 06:03:34 status half-installed libatomic1:amd64 12.2.0-14
2024-09-27 06:03:34 status unpacked libatomic1:amd64 12.2.0-14
2024-09-27 06:03:34 install libasan8:amd64 <none> 12.2.0-14
2024-09-27 06:03:34 status half-installed libasan8:amd64 12.2.0-14
2024-09-27 06:03:34 status unpacked libasan8:amd64 12.2.0-14
2024-09-27 06:03:34 install liblsan0:amd64 <none> 12.2.0-14
2024-09-27 06:03:34 status half-installed liblsan0:amd64 12.2.0-14
2024-09-27 06:03:34 status unpacked liblsan0:amd64 12.2.0-14
2024-09-27 06:03:34 install libtsan2:amd64 <none> 12.2.0-14
2024-09-27 06:03:34 status half-installed libtsan2:amd64 12.2.0-14
2024-09-27 06:03:35 status unpacked libtsan2:amd64 12.2.0-14
2024-09-27 06:03:35 install libubsan1:amd64 <none> 12.2.0-14
2024-09-27 06:03:35 status half-installed libubsan1:amd64 12.2.0-14
2024-09-27 06:03:35 status unpacked libubsan1:amd64 12.2.0-14
2024-09-27 06:03:35 install libquadmath0:amd64 <none> 12.2.0-14
2024-09-27 06:03:35 status half-installed libquadmath0:amd64 12.2.0-14
2024-09-27 06:03:35 status unpacked libquadmath0:amd64 12.2.0-14
2024-09-27 06:03:35 install libgcc-12-dev:amd64 <none> 12.2.0-14
2024-09-27 06:03:35 status half-installed libgcc-12-dev:amd64 12.2.0-14
2024-09-27 06:03:35 status unpacked libgcc-12-dev:amd64 12.2.0-14
2024-09-27 06:03:35 install gcc-12:amd64 <none> 12.2.0-14
2024-09-27 06:03:35 status half-installed gcc-12:amd64 12.2.0-14
2024-09-27 06:03:36 status unpacked gcc-12:amd64 12.2.0-14
2024-09-27 06:03:36 install gcc:amd64 <none> 4:12.2.0-3
2024-09-27 06:03:36 status half-installed gcc:amd64 4:12.2.0-3
2024-09-27 06:03:36 status unpacked gcc:amd64 4:12.2.0-3
2024-09-27 06:03:36 install libc-dev-bin:amd64 <none> 2.36-9+deb12u8
2024-09-27 06:03:36 status half-installed libc-dev-bin:amd64 2.36-9+deb12u8
2024-09-27 06:03:36 status unpacked libc-dev-bin:amd64 2.36-9+deb12u8
2024-09-27 06:03:36 install linux-libc-dev:amd64 <none> 6.1.106-3
2024-09-27 06:03:36 status half-installed linux-libc-dev:amd64 6.1.106-3
2024-09-27 06:03:36 status unpacked linux-libc-dev:amd64 6.1.106-3
2024-09-27 06:03:36 install libcrypt-dev:amd64 <none> 1:4.4.33-2
2024-09-27 06:03:36 status half-installed libcrypt-dev:amd64 1:4.4.33-2
2024-09-27 06:03:36 status unpacked libcrypt-dev:amd64 1:4.4.33-2
2024-09-27 06:03:36 install libkrb5support0:amd64 <none> 1.20.1-2+deb12u2
2024-09-27 06:03:36 status half-installed libkrb5support0:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status unpacked libkrb5support0:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 install libk5crypto3:amd64 <none> 1.20.1-2+deb12u2
2024-09-27 06:03:36 status half-installed libk5crypto3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 install libkeyutils1:amd64 <none> 1.6.3-2
2024-09-27 06:03:36 status half-installed libkeyutils1:amd64 1.6.3-2
2024-09-27 06:03:36 status unpacked libkeyutils1:amd64 1.6.3-2
2024-09-27 06:03:36 install libkrb5-3:amd64 <none> 1.20.1-2+deb12u2
2024-09-27 06:03:36 status half-installed libkrb5-3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 install libgssapi-krb5-2:amd64 <none> 1.20.1-2+deb12u2
2024-09-27 06:03:36 status half-installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 install libtirpc-common:all <none> 1.3.3+ds-1
2024-09-27 06:03:36 status half-installed libtirpc-common:all 1.3.3+ds-1
2024-09-27 06:03:36 status unpacked libtirpc-common:all 1.3.3+ds-1
2024-09-27 06:03:36 install libtirpc3:amd64 <none> 1.3.3+ds-1
2024-09-27 06:03:36 status half-installed libtirpc3:amd64 1.3.3+ds-1
2024-09-27 06:03:36 status unpacked libtirpc3:amd64 1.3.3+ds-1
2024-09-27 06:03:36 install libnsl2:amd64 <none> 1.3.0-2
2024-09-27 06:03:36 status half-installed libnsl2:amd64 1.3.0-2
2024-09-27 06:03:36 status unpacked libnsl2:amd64 1.3.0-2
2024-09-27 06:03:36 install libtirpc-dev:amd64 <none> 1.3.3+ds-1
2024-09-27 06:03:36 status half-installed libtirpc-dev:amd64 1.3.3+ds-1
2024-09-27 06:03:36 status unpacked libtirpc-dev:amd64 1.3.3+ds-1
2024-09-27 06:03:36 install libnsl-dev:amd64 <none> 1.3.0-2
2024-09-27 06:03:36 status half-installed libnsl-dev:amd64 1.3.0-2
2024-09-27 06:03:36 status unpacked libnsl-dev:amd64 1.3.0-2
2024-09-27 06:03:36 install rpcsvc-proto:amd64 <none> 1.4.3-1
2024-09-27 06:03:36 status half-installed rpcsvc-proto:amd64 1.4.3-1
2024-09-27 06:03:36 status unpacked rpcsvc-proto:amd64 1.4.3-1
2024-09-27 06:03:36 install libc6-dev:amd64 <none> 2.36-9+deb12u8
2024-09-27 06:03:36 status half-installed libc6-dev:amd64 2.36-9+deb12u8
2024-09-27 06:03:36 status unpacked libc6-dev:amd64 2.36-9+deb12u8
2024-09-27 06:03:36 install libssl-dev:amd64 <none> 3.0.14-1~deb12u2
2024-09-27 06:03:36 status half-installed libssl-dev:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 status unpacked libssl-dev:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 startup packages configure
2024-09-27 06:03:36 configure libkeyutils1:amd64 1.6.3-2 <none>
2024-09-27 06:03:36 status unpacked libkeyutils1:amd64 1.6.3-2
2024-09-27 06:03:36 status half-configured libkeyutils1:amd64 1.6.3-2
2024-09-27 06:03:36 status installed libkeyutils1:amd64 1.6.3-2
2024-09-27 06:03:36 configure libpsl5:amd64 0.21.2-1 <none>
2024-09-27 06:03:36 status unpacked libpsl5:amd64 0.21.2-1
2024-09-27 06:03:36 status half-configured libpsl5:amd64 0.21.2-1
2024-09-27 06:03:36 status installed libpsl5:amd64 0.21.2-1
2024-09-27 06:03:36 configure wget:amd64 1.21.3-1+b2 <none>
2024-09-27 06:03:36 status unpacked wget:amd64 1.21.3-1+b2
2024-09-27 06:03:36 status half-configured wget:amd64 1.21.3-1+b2
2024-09-27 06:03:36 status installed wget:amd64 1.21.3-1+b2
2024-09-27 06:03:36 configure libtirpc-common:all 1.3.3+ds-1 <none>
2024-09-27 06:03:36 status unpacked libtirpc-common:all 1.3.3+ds-1
2024-09-27 06:03:36 status half-configured libtirpc-common:all 1.3.3+ds-1
2024-09-27 06:03:36 status installed libtirpc-common:all 1.3.3+ds-1
2024-09-27 06:03:36 configure binutils-common:amd64 2.40-2 <none>
2024-09-27 06:03:36 status unpacked binutils-common:amd64 2.40-2
2024-09-27 06:03:36 status half-configured binutils-common:amd64 2.40-2
2024-09-27 06:03:36 status installed binutils-common:amd64 2.40-2
2024-09-27 06:03:36 configure libssl3:amd64 3.0.14-1~deb12u2 <none>
2024-09-27 06:03:36 status unpacked libssl3:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 status half-configured libssl3:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 status installed libssl3:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 configure linux-libc-dev:amd64 6.1.106-3 <none>
2024-09-27 06:03:36 status unpacked linux-libc-dev:amd64 6.1.106-3
2024-09-27 06:03:36 status half-configured linux-libc-dev:amd64 6.1.106-3
2024-09-27 06:03:36 status installed linux-libc-dev:amd64 6.1.106-3
2024-09-27 06:03:36 configure libctf-nobfd0:amd64 2.40-2 <none>
2024-09-27 06:03:36 status unpacked libctf-nobfd0:amd64 2.40-2
2024-09-27 06:03:36 status half-configured libctf-nobfd0:amd64 2.40-2
2024-09-27 06:03:36 status installed libctf-nobfd0:amd64 2.40-2
2024-09-27 06:03:36 configure libgomp1:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libgomp1:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libgomp1:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libgomp1:amd64 12.2.0-14
2024-09-27 06:03:36 configure bzip2:amd64 1.0.8-5+b1 <none>
2024-09-27 06:03:36 status unpacked bzip2:amd64 1.0.8-5+b1
2024-09-27 06:03:36 status half-configured bzip2:amd64 1.0.8-5+b1
2024-09-27 06:03:36 status installed bzip2:amd64 1.0.8-5+b1
2024-09-27 06:03:36 configure libjansson4:amd64 2.14-2 <none>
2024-09-27 06:03:36 status unpacked libjansson4:amd64 2.14-2
2024-09-27 06:03:36 status half-configured libjansson4:amd64 2.14-2
2024-09-27 06:03:36 status installed libjansson4:amd64 2.14-2
2024-09-27 06:03:36 configure libkrb5support0:amd64 1.20.1-2+deb12u2 <none>
2024-09-27 06:03:36 status unpacked libkrb5support0:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status half-configured libkrb5support0:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status installed libkrb5support0:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 configure perl-modules-5.36:all 5.36.0-7+deb12u1 <none>
2024-09-27 06:03:36 status unpacked perl-modules-5.36:all 5.36.0-7+deb12u1
2024-09-27 06:03:36 status half-configured perl-modules-5.36:all 5.36.0-7+deb12u1
2024-09-27 06:03:36 status installed perl-modules-5.36:all 5.36.0-7+deb12u1
2024-09-27 06:03:36 configure rpcsvc-proto:amd64 1.4.3-1 <none>
2024-09-27 06:03:36 status unpacked rpcsvc-proto:amd64 1.4.3-1
2024-09-27 06:03:36 status half-configured rpcsvc-proto:amd64 1.4.3-1
2024-09-27 06:03:36 status installed rpcsvc-proto:amd64 1.4.3-1
2024-09-27 06:03:36 configure make:amd64 4.3-4.1 <none>
2024-09-27 06:03:36 status unpacked make:amd64 4.3-4.1
2024-09-27 06:03:36 status half-configured make:amd64 4.3-4.1
2024-09-27 06:03:36 status installed make:amd64 4.3-4.1
2024-09-27 06:03:36 configure libmpfr6:amd64 4.2.0-1 <none>
2024-09-27 06:03:36 status unpacked libmpfr6:amd64 4.2.0-1
2024-09-27 06:03:36 status half-configured libmpfr6:amd64 4.2.0-1
2024-09-27 06:03:36 status installed libmpfr6:amd64 4.2.0-1
2024-09-27 06:03:36 configure xz-utils:amd64 5.4.1-0.2 <none>
2024-09-27 06:03:36 status unpacked xz-utils:amd64 5.4.1-0.2
2024-09-27 06:03:36 status half-configured xz-utils:amd64 5.4.1-0.2
2024-09-27 06:03:36 status installed xz-utils:amd64 5.4.1-0.2
2024-09-27 06:03:36 configure libquadmath0:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libquadmath0:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libquadmath0:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libquadmath0:amd64 12.2.0-14
2024-09-27 06:03:36 configure libssl-dev:amd64 3.0.14-1~deb12u2 <none>
2024-09-27 06:03:36 status unpacked libssl-dev:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 status half-configured libssl-dev:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 status installed libssl-dev:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 configure libmpc3:amd64 1.3.1-1 <none>
2024-09-27 06:03:36 status unpacked libmpc3:amd64 1.3.1-1
2024-09-27 06:03:36 status half-configured libmpc3:amd64 1.3.1-1
2024-09-27 06:03:36 status installed libmpc3:amd64 1.3.1-1
2024-09-27 06:03:36 configure libatomic1:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libatomic1:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libatomic1:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libatomic1:amd64 12.2.0-14
2024-09-27 06:03:36 configure patch:amd64 2.7.6-7 <none>
2024-09-27 06:03:36 status unpacked patch:amd64 2.7.6-7
2024-09-27 06:03:36 status half-configured patch:amd64 2.7.6-7
2024-09-27 06:03:36 status installed patch:amd64 2.7.6-7
2024-09-27 06:03:36 configure libk5crypto3:amd64 1.20.1-2+deb12u2 <none>
2024-09-27 06:03:36 status unpacked libk5crypto3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status half-configured libk5crypto3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status installed libk5crypto3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 configure libubsan1:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libubsan1:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libubsan1:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libubsan1:amd64 12.2.0-14
2024-09-27 06:03:36 configure libcrypt-dev:amd64 1:4.4.33-2 <none>
2024-09-27 06:03:36 status unpacked libcrypt-dev:amd64 1:4.4.33-2
2024-09-27 06:03:36 status half-configured libcrypt-dev:amd64 1:4.4.33-2
2024-09-27 06:03:36 status installed libcrypt-dev:amd64 1:4.4.33-2
2024-09-27 06:03:36 configure libasan8:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libasan8:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libasan8:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libasan8:amd64 12.2.0-14
2024-09-27 06:03:36 configure libkrb5-3:amd64 1.20.1-2+deb12u2 <none>
2024-09-27 06:03:36 status unpacked libkrb5-3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status half-configured libkrb5-3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 status installed libkrb5-3:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:36 configure libtsan2:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libtsan2:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libtsan2:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libtsan2:amd64 12.2.0-14
2024-09-27 06:03:36 configure libbinutils:amd64 2.40-2 <none>
2024-09-27 06:03:36 status unpacked libbinutils:amd64 2.40-2
2024-09-27 06:03:36 status half-configured libbinutils:amd64 2.40-2
2024-09-27 06:03:36 status installed libbinutils:amd64 2.40-2
2024-09-27 06:03:36 configure libisl23:amd64 0.25-1.1 <none>
2024-09-27 06:03:36 status unpacked libisl23:amd64 0.25-1.1
2024-09-27 06:03:36 status half-configured libisl23:amd64 0.25-1.1
2024-09-27 06:03:36 status installed libisl23:amd64 0.25-1.1
2024-09-27 06:03:36 configure libc-dev-bin:amd64 2.36-9+deb12u8 <none>
2024-09-27 06:03:36 status unpacked libc-dev-bin:amd64 2.36-9+deb12u8
2024-09-27 06:03:36 status half-configured libc-dev-bin:amd64 2.36-9+deb12u8
2024-09-27 06:03:36 status installed libc-dev-bin:amd64 2.36-9+deb12u8
2024-09-27 06:03:36 configure openssl:amd64 3.0.14-1~deb12u2 <none>
2024-09-27 06:03:36 status unpacked openssl:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 status half-configured openssl:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 status installed openssl:amd64 3.0.14-1~deb12u2
2024-09-27 06:03:36 configure libcc1-0:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libcc1-0:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libcc1-0:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libcc1-0:amd64 12.2.0-14
2024-09-27 06:03:36 configure liblsan0:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked liblsan0:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured liblsan0:amd64 12.2.0-14
2024-09-27 06:03:36 status installed liblsan0:amd64 12.2.0-14
2024-09-27 06:03:36 configure libitm1:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked libitm1:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured libitm1:amd64 12.2.0-14
2024-09-27 06:03:36 status installed libitm1:amd64 12.2.0-14
2024-09-27 06:03:36 configure libgdbm6:amd64 1.23-3 <none>
2024-09-27 06:03:36 status unpacked libgdbm6:amd64 1.23-3
2024-09-27 06:03:36 status half-configured libgdbm6:amd64 1.23-3
2024-09-27 06:03:36 status installed libgdbm6:amd64 1.23-3
2024-09-27 06:03:36 configure libctf0:amd64 2.40-2 <none>
2024-09-27 06:03:36 status unpacked libctf0:amd64 2.40-2
2024-09-27 06:03:36 status half-configured libctf0:amd64 2.40-2
2024-09-27 06:03:36 status installed libctf0:amd64 2.40-2
2024-09-27 06:03:36 configure cpp-12:amd64 12.2.0-14 <none>
2024-09-27 06:03:36 status unpacked cpp-12:amd64 12.2.0-14
2024-09-27 06:03:36 status half-configured cpp-12:amd64 12.2.0-14
2024-09-27 06:03:36 status installed cpp-12:amd64 12.2.0-14
2024-09-27 06:03:36 configure ca-certificates:all 20230311 <none>
2024-09-27 06:03:36 status unpacked ca-certificates:all 20230311
2024-09-27 06:03:36 status half-configured ca-certificates:all 20230311
2024-09-27 06:03:37 status installed ca-certificates:all 20230311
2024-09-27 06:03:37 status triggers-pending ca-certificates:all 20230311
2024-09-27 06:03:37 configure libgprofng0:amd64 2.40-2 <none>
2024-09-27 06:03:37 status unpacked libgprofng0:amd64 2.40-2
2024-09-27 06:03:37 status half-configured libgprofng0:amd64 2.40-2
2024-09-27 06:03:37 status installed libgprofng0:amd64 2.40-2
2024-09-27 06:03:37 configure libgcc-12-dev:amd64 12.2.0-14 <none>
2024-09-27 06:03:37 status unpacked libgcc-12-dev:amd64 12.2.0-14
2024-09-27 06:03:37 status half-configured libgcc-12-dev:amd64 12.2.0-14
2024-09-27 06:03:37 status installed libgcc-12-dev:amd64 12.2.0-14
2024-09-27 06:03:37 configure libgssapi-krb5-2:amd64 1.20.1-2+deb12u2 <none>
2024-09-27 06:03:37 status unpacked libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:37 status half-configured libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:37 status installed libgssapi-krb5-2:amd64 1.20.1-2+deb12u2
2024-09-27 06:03:37 configure libgdbm-compat4:amd64 1.23-3 <none>
2024-09-27 06:03:37 status unpacked libgdbm-compat4:amd64 1.23-3
2024-09-27 06:03:37 status half-configured libgdbm-compat4:amd64 1.23-3
2024-09-27 06:03:37 status installed libgdbm-compat4:amd64 1.23-3
2024-09-27 06:03:37 configure cpp:amd64 4:12.2.0-3 <none>
2024-09-27 06:03:37 status unpacked cpp:amd64 4:12.2.0-3
2024-09-27 06:03:37 status half-configured cpp:amd64 4:12.2.0-3
2024-09-27 06:03:37 status installed cpp:amd64 4:12.2.0-3
2024-09-27 06:03:37 configure libperl5.36:amd64 5.36.0-7+deb12u1 <none>
2024-09-27 06:03:37 status unpacked libperl5.36:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:37 status half-configured libperl5.36:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:37 status installed libperl5.36:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:37 configure binutils-x86-64-linux-gnu:amd64 2.40-2 <none>
2024-09-27 06:03:37 status unpacked binutils-x86-64-linux-gnu:amd64 2.40-2
2024-09-27 06:03:37 status half-configured binutils-x86-64-linux-gnu:amd64 2.40-2
2024-09-27 06:03:37 status installed binutils-x86-64-linux-gnu:amd64 2.40-2
2024-09-27 06:03:37 configure libtirpc3:amd64 1.3.3+ds-1 <none>
2024-09-27 06:03:37 status unpacked libtirpc3:amd64 1.3.3+ds-1
2024-09-27 06:03:37 status half-configured libtirpc3:amd64 1.3.3+ds-1
2024-09-27 06:03:37 status installed libtirpc3:amd64 1.3.3+ds-1
2024-09-27 06:03:37 configure binutils:amd64 2.40-2 <none>
2024-09-27 06:03:37 status unpacked binutils:amd64 2.40-2
2024-09-27 06:03:37 status half-configured binutils:amd64 2.40-2
2024-09-27 06:03:37 status installed binutils:amd64 2.40-2
2024-09-27 06:03:37 configure perl:amd64 5.36.0-7+deb12u1 <none>
2024-09-27 06:03:37 status unpacked perl:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:37 status half-configured perl:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:37 status installed perl:amd64 5.36.0-7+deb12u1
2024-09-27 06:03:37 configure libtirpc-dev:amd64 1.3.3+ds-1 <none>
2024-09-27 06:03:37 status unpacked libtirpc-dev:amd64 1.3.3+ds-1
2024-09-27 06:03:37 status half-configured libtirpc-dev:amd64 1.3.3+ds-1
2024-09-27 06:03:37 status installed libtirpc-dev:amd64 1.3.3+ds-1
2024-09-27 06:03:37 configure gcc-12:amd64 12.2.0-14 <none>
2024-09-27 06:03:37 status unpacked gcc-12:amd64 12.2.0-14
2024-09-27 06:03:37 status half-configured gcc-12:amd64 12.2.0-14
2024-09-27 06:03:37 status installed gcc-12:amd64 12.2.0-14
2024-09-27 06:03:37 configure libdpkg-perl:all 1.21.22 <none>
2024-09-27 06:03:37 status unpacked libdpkg-perl:all 1.21.22
